micron
photon/s/m2/micron/arcsec2
   1.00000 1135.67226800000
   1.00005 1132.47015000000
   1.00010 1135.34958700000
   1.00015 1133.58435400000
   1.00020 1122.88004100000
   1.00025 24055.76329000000
   1.00030 24061.02047000000
   1.00035 1283.60770600000
   1.00040 1136.40756700000
   1.00045 1136.13729100000
   1.00050 1260.31426200000
   1.00055 1260.96553500000
   1.00060 1136.77475800000
   1.00065 1136.86220200000
   1.00070 1136.94760900000
   1.00075 1137.03234700000
   1.00080 1137.11664700000
   1.00085 1137.20104800000
   1.00090 1137.28543000000
   1.00095 1137.36962000000
   1.00100 1137.45413400000
   1.00105 1137.53796300000
   1.00110 1137.62022000000
   1.00115 1137.69765800000
   1.00120 1137.75957900000
   1.00125 1137.61734500000
   1.00130 1133.97199100000
   1.00135 1133.17147600000
   1.00140 31482.26544000000
   1.00145 1132.43002800000
   1.00150 1134.27282900000
   1.00155 287939.75380000001
   1.00160 1137.73529500000
   1.00165 50058.48486000000
   1.00170 50058.04979000000
   1.00175 1137.55081600000
   1.00180 1137.82377400000
   1.00185 1135.90156400000
   1.00190 1134.99938800000
   1.00195 1088.99247200000
   1.00200 1131.58327300000
   1.00205 1137.85788900000
   1.00210 1136.18664900000
   1.00215 1127.35582000000
   1.00220 1138.36240100000
   1.00225 1138.80555300000
   1.00230 1138.92284900000
   1.00235 1138.91549000000
   1.00240 10877.27440000000
   1.00245 1125.61822500000
   1.00250 1136.96882800000
   1.00255 1133.32142700000
   1.00260 1134.42587300000
   1.00265 1132.65911500000
   1.00270 1139.49546400000
   1.00275 1139.72018500000
   1.00280 115728.05300000000
   1.00285 2804.50119500000
   1.00290 1139.14743000000
   1.00295 1140.08808100000
   1.00300 1140.19406200000
   1.00305 1140.28047300000
   1.00310 1140.34462900000
   1.00315 1140.45416000000
   1.00320 1140.53929600000
   1.00325 1140.62358400000
   1.00330 1136.02183700000
   1.00335 1143.01119200000
   1.00340 1156.90288600000
   1.00345 1136.11329300000
   1.00350 1136.07490900000
   1.00355 1159.38595800000
   1.00360 1159.50831600000
   1.00365 1136.14775400000
   1.00370 1136.66849800000
   1.00375 1136.76574700000
   1.00380 1136.83122800000
   1.00385 1136.85841000000
   1.00390 1136.72583700000
   1.00395 1132.50041800000
   1.00400 1121.07707800000
   1.00405 5365.23479600000
   1.00410 1136.01078000000
   1.00415 1137.36528900000
   1.00420 1137.51604400000
   1.00425 1137.61451500000
   1.00430 1137.67773600000
   1.00435 1137.38389900000
   1.00440 1136.57890400000
   1.00445 1123.88032900000
   1.00450 1137.37369600000
   1.00455 1138.05149500000
   1.00460 23867.51888000000
   1.00465 23869.61968000000
   1.00470 1138.41532900000
   1.00475 1138.50303700000
   1.00480 1138.58604100000
   1.00485 1138.65120600000
   1.00490 1138.39563600000
   1.00495 1138.78145900000
   1.00500 1138.51900300000
   1.00505 1136.87107800000
   1.00510 1134.38206700000
   1.00515 1138.89063500000
   1.00520 1139.22321800000
   1.00525 1139.33782400000
   1.00530 1133.20420800000
   1.00535 1132.59365600000
   1.00540 1132.65994500000
   1.00545 1132.44428800000
   1.00550 1132.07943400000
   1.00555 1132.32716200000
   1.00560 1114.90946200000
   1.00565 1131.36733100000
   1.00570 1132.98370600000
   1.00575 1133.12724300000
   1.00580 1133.32308800000
   1.00585 1133.44007900000
   1.00590 1133.53171300000
   1.00595 1133.61654200000
   1.00600 1133.69502100000
   1.00605 1133.76077900000
   1.00610 1133.76815700000
   1.00615 9795.86032900000
   1.00620 9795.02905000000
   1.00625 1133.99639200000
   1.00630 1134.18127000000
   1.00635 64056.78805000000
   1.00640 1134.26460900000
   1.00645 1134.34853500000
   1.00650 1134.27567500000
   1.00655 1134.59544200000
   1.00660 1134.59424800000
   1.00665 1131.98627000000
   1.00670 1130.27990800000
   1.00675 1134.80272100000
   1.00680 1135.02546900000
   1.00685 1135.13988600000
   1.00690 1135.23374700000
   1.00695 1135.31748400000
   1.00700 17204.63624000000
   1.00705 1134.77036300000
   1.00710 1134.68278900000
   1.00715 1135.53888300000
   1.00720 1134.67670400000
   1.00725 1137.31226400000
   1.00730 4030.33962100000
   1.00735 15144.96481000000
   1.00740 18029.02275000000
   1.00745 1149.09601500000
   1.00750 1144.56906800000
   1.00755 1144.39656900000
   1.00760 1143.65996600000
   1.00765 1142.52575900000
   1.00770 1144.55009500000
   1.00775 1144.43922600000
   1.00780 1145.06609400000
   1.00785 1145.14001400000
   1.00790 1145.17007800000
   1.00795 1145.06106200000
   1.00800 1142.99128900000
   1.00805 1123.74124700000
   1.00810 1144.72004100000
   1.00815 1145.46764900000
   1.00820 1144.80203300000
   1.00825 1145.74545200000
   1.00830 1145.90658300000
   1.00835 1145.97346000000
   1.00840 1145.89318300000
   1.00845 1139.83602700000
   1.00850 103421.76720000000
   1.00855 103420.18919999999
   1.00860 1146.40027700000
   1.00865 1146.52277600000
   1.00870 1146.60977900000
   1.00875 1146.68552400000
   1.00880 1146.74557000000
   1.00885 1146.76641000000
   1.00890 1146.62978700000
   1.00895 1143.80334200000
   1.00900 1126.18884800000
   1.00905 1146.25021500000
   1.00910 1147.04026300000
   1.00915 1147.05985800000
   1.00920 1143.46765400000
   1.00925 1143.87028100000
   1.00930 1819.14395600000
   1.00935 1146.86958300000
   1.00940 1136.12726700000
   1.00945 1142.15132400000
   1.00950 1145.61273800000
   1.00955 1119.31980800000
   1.00960 1145.96488800000
   1.00965 1147.52440800000
   1.00970 1147.54604000000
   1.00975 1140.18022000000
   1.00980 1145.02134600000
   1.00985 1148.04903900000
