nm
percent
2291	90.34349823
2292	89.7171402
2293	89.00095367
2294	88.26987457
2295	87.30955505
2296	86.36763763
2297	85.29838562
2298	84.11495209
2299	82.84850311
2300	81.49620056
2301	79.95756531
2302	78.36473846
2303	76.71818542
2304	74.90933228
2305	73.0223465
2306	71.05536652
2307	69.01148987
2308	66.77215576
2309	64.58613586
2310	62.33146286
2311	60.01842117
2312	57.63542175
2313	55.39256287
2314	52.87304688
2315	50.49232864
2316	48.16144562
2317	45.75883484
2318	43.43588638
2319	41.25835419
2320	38.93268585
2321	36.69800949
2322	34.70574188
2323	32.66481781
2324	30.65577507
2325	28.81513214
2326	26.93242455
2327	25.14663124
2328	23.49602127
2329	21.96488762
2330	20.46307564
2331	19.1128521
2332	17.80430984
2333	16.52711868
2334	15.38589478
2335	14.33034134
2336	13.28796864
2337	12.3474369
2338	11.5042944
2339	10.69033146
2340	9.882697105
2341	9.254002571
2342	8.588750839
2343	7.961585999
2344	7.426233768
2345	6.893735409
2346	6.421442986
2347	5.998934269
2348	5.582930088
2349	5.191178799
2350	4.833996773
2351	4.523850441
2352	4.223240852
2353	3.937989473
2354	3.700565815
2355	3.464179516
2356	3.224408627
2357	3.034252644
2358	2.838824511
2359	2.67113328
2360	2.495643616
2361	2.347313166
2362	2.214675188
2363	2.076512814
2364	1.959200382
2365	1.838141084
2366	1.753519058
2367	1.646330237
2368	1.561131954
2369	1.451896667
2370	1.383542418
2371	1.295610547
2372	1.230170488
2373	1.179955959
2374	1.114385009
2375	1.046004295
2376	0.998741508
2377	0.956095457
2378	0.903195143
2379	0.84477067
2380	0.811808944
2381	0.747327149
2382	0.730301678
2383	0.691949725
2384	0.640855372
2385	0.641776085
2386	0.573480427
2387	0.562068701
2388	0.53836298
2389	0.515297473
2390	0.0
2391	0.0
2392	0.0
2393	0.0
2394	0.0
2395	0.0
2396	0.0
2397	0.0
2398	0.0
2399	0.0
2400	0.0
2401	0.0
2402	0.0
2403	0.0
2404	0.0
2405	0.0
2406	0.0
2407	0.0
2408	0.0
2409	0.0
2410	0.0
2411	0.0
2412	0.0
2413	0.0
2414	0.0
2415	0.0
2416	0.0
2417	0.0
2418	0.0
2419	0.0
